return_id,order_id,user_id,return_date,return_reason,refund_amount,days_to_return
RET0001359,ORD0005323,USR00709,2025-11-02,Damaged,1316.47,1
RET0001360,ORD0005325,USR00710,2025-10-24,Damaged,7048.92,3
RET0001361,ORD0005332,USR00713,2025-11-09,Wrong item,7391.29,7
RET0001362,ORD0005335,USR00713,2025-12-10,Changed mind,7484.63,6
RET0001363,ORD0005337,USR00714,2026-02-08,Wrong item,7376.46,1
RET0001364,ORD0005340,USR00714,2026-03-20,Damaged,2183.78,9
RET0001365,ORD0005343,USR00715,2026-01-25,Damaged,7657.47,3
RET0001366,ORD0005345,USR00715,2026-01-12,Damaged,1592.25,3
RET0001367,ORD0005349,USR00716,2026-02-14,Changed mind,5370.75,9
RET0001368,ORD0005350,USR00716,2025-12-07,Wrong item,8522.01,3
RET0001369,ORD0005351,USR00716,2026-02-25,Damaged,7558.54,1
RET0001370,ORD0005356,USR00717,2025-12-29,Changed mind,3572.11,1
RET0001371,ORD0005363,USR00718,2025-10-21,Damaged,5497.83,6
RET0001372,ORD0005364,USR00718,2025-10-18,Damaged,7467.24,2
RET0001373,ORD0005368,USR00720,2026-01-16,Wrong item,4027.83,4
RET0001374,ORD0005373,USR00720,2025-11-26,Changed mind,1117.8,8
RET0001375,ORD0005380,USR00721,2026-02-04,Damaged,2763.24,8
RET0001376,ORD0005386,USR00721,2025-12-08,Wrong item,7395.44,2
RET0001377,ORD0005392,USR00722,2025-11-16,Wrong item,3571.95,2
RET0001378,ORD0005403,USR00723,2025-12-27,Wrong item,357.22,7
RET0001379,ORD0005405,USR00723,2025-11-27,Changed mind,8043.37,3
RET0001380,ORD0005425,USR00726,2025-11-08,Changed mind,5673.52,7
RET0001381,ORD0005439,USR00728,2025-10-04,Wrong item,3503.75,2
RET0001382,ORD0005441,USR00729,2025-11-23,Wrong item,6450.33,7
RET0001383,ORD0005447,USR00730,2026-01-14,Damaged,726.86,2
RET0001384,ORD0005451,USR00732,2025-12-22,Changed mind,6770.13,5
RET0001385,ORD0005454,USR00733,2025-11-24,Wrong item,7584.56,9
RET0001386,ORD0005464,USR00734,2026-01-05,Wrong item,694.84,2
RET0001387,ORD0005466,USR00734,2025-12-13,Changed mind,9272.66,1
RET0001388,ORD0005467,USR00734,2025-09-30,Damaged,4154.01,1
RET0001389,ORD0005476,USR00735,2026-02-07,Wrong item,8717.01,9
RET0001390,ORD0005479,USR00736,2026-02-26,Wrong item,8182.34,9
RET0001391,ORD0005481,USR00736,2026-02-05,Damaged,865.21,3
RET0001392,ORD0005485,USR00737,2025-12-19,Damaged,4390.47,5
RET0001393,ORD0005491,USR00737,2026-02-13,Changed mind,788.96,1
RET0001394,ORD0005492,USR00737,2026-02-28,Damaged,6202.06,6
RET0001395,ORD0005493,USR00737,2025-12-22,Wrong item,7267.55,2
RET0001396,ORD0005495,USR00737,2025-12-25,Changed mind,8894.43,3
RET0001397,ORD0005496,USR00737,2026-03-08,Damaged,8138.23,3
RET0001398,ORD0005502,USR00738,2025-12-18,Changed mind,8824.41,3
RET0001399,ORD0005504,USR00738,2025-12-17,Damaged,1456.27,7
RET0001400,ORD0005508,USR00738,2026-02-09,Changed mind,5230.03,9
RET0001401,ORD0005513,USR00739,2025-10-16,Damaged,8957.67,3
RET0001402,ORD0005520,USR00739,2025-10-22,Damaged,1046.38,7
RET0001403,ORD0005521,USR00739,2026-02-06,Wrong item,6796.33,9
RET0001404,ORD0005528,USR00741,2026-01-22,Changed mind,8335.47,2
RET0001405,ORD0005539,USR00742,2025-11-08,Wrong item,1951.86,3
RET0001406,ORD0005541,USR00743,2026-02-18,Damaged,2392.02,4
RET0001407,ORD0005542,USR00743,2025-12-09,Wrong item,374.13,7
RET0001408,ORD0005544,USR00743,2025-12-25,Wrong item,6924.45,6
RET0001409,ORD0005545,USR00743,2026-01-09,Wrong item,8612.53,2
RET0001410,ORD0005560,USR00745,2026-03-18,Changed mind,6934.74,2
RET0001411,ORD0005563,USR00745,2026-03-16,Damaged,1568.56,2
RET0001412,ORD0005567,USR00745,2025-10-27,Damaged,3038.84,1
RET0001413,ORD0005568,USR00745,2026-01-01,Damaged,6664.23,6
RET0001414,ORD0005570,USR00746,2026-03-28,Damaged,7875.67,7
RET0001415,ORD0005573,USR00746,2026-01-15,Changed mind,1985.46,7
RET0001416,ORD0005574,USR00746,2026-02-01,Wrong item,1517.33,1
RET0001417,ORD0005579,USR00746,2025-10-05,Damaged,2789.78,2
RET0001418,ORD0005582,USR00747,2026-03-20,Changed mind,4492.74,5
RET0001419,ORD0005586,USR00747,2026-02-09,Damaged,4682.02,1
RET0001420,ORD0005589,USR00748,2025-10-21,Changed mind,7094.64,8
RET0001421,ORD0005590,USR00748,2025-12-04,Damaged,1806.05,7
RET0001422,ORD0005598,USR00748,2025-11-14,Damaged,8163.63,2
RET0001423,ORD0005600,USR00748,2026-03-30,Changed mind,3110.3,6
RET0001424,ORD0005601,USR00748,2026-02-09,Changed mind,8107.35,5
RET0001425,ORD0005604,USR00749,2026-02-21,Damaged,1257.03,1
RET0001426,ORD0005607,USR00749,2026-01-16,Changed mind,3106.17,6
RET0001427,ORD0005615,USR00750,2026-01-11,Changed mind,674.19,5
RET0001428,ORD0005627,USR00751,2025-12-13,Changed mind,3600.13,1
RET0001429,ORD0005628,USR00751,2025-10-07,Damaged,4384.23,5
RET0001430,ORD0005632,USR00752,2025-12-22,Changed mind,9856.02,6
RET0001431,ORD0005633,USR00752,2025-12-23,Changed mind,1765.09,9
RET0001432,ORD0005636,USR00752,2026-03-02,Changed mind,9715.83,2
RET0001433,ORD0005643,USR00752,2026-03-16,Damaged,3470.46,5
RET0001434,ORD0005652,USR00753,2025-12-13,Damaged,4177.79,7
RET0001435,ORD0005654,USR00753,2026-02-20,Damaged,495.33,6
RET0001436,ORD0005655,USR00753,2025-12-29,Damaged,1142.4,9
RET0001437,ORD0005673,USR00757,2025-12-07,Wrong item,9424.91,8
RET0001438,ORD0005675,USR00758,2026-01-16,Wrong item,3542.62,7
RET0001439,ORD0005676,USR00758,2026-01-27,Changed mind,3671.99,8
RET0001440,ORD0005679,USR00758,2026-02-13,Changed mind,6442.33,6
RET0001441,ORD0005687,USR00759,2025-12-21,Changed mind,6828.73,5
RET0001442,ORD0005689,USR00759,2026-01-25,Wrong item,3146.72,6
RET0001443,ORD0005695,USR00759,2025-11-29,Changed mind,4638.21,3
RET0001444,ORD0005702,USR00760,2025-10-14,Changed mind,3481.86,2
RET0001445,ORD0005704,USR00760,2026-01-28,Damaged,5266.15,5
RET0001446,ORD0005706,USR00760,2026-03-12,Damaged,4871.25,3
RET0001447,ORD0005709,USR00761,2026-03-12,Wrong item,551.47,2
RET0001448,ORD0005723,USR00762,2025-12-12,Damaged,3969.25,7
RET0001449,ORD0005729,USR00763,2026-02-03,Damaged,6825.22,8
RET0001450,ORD0005730,USR00763,2026-01-15,Damaged,8898.48,6
RET0001451,ORD0005744,USR00764,2026-03-06,Wrong item,5508.16,9
RET0001452,ORD0005745,USR00764,2025-10-25,Changed mind,9511.81,7
RET0001453,ORD0005746,USR00764,2025-11-04,Wrong item,3529.3,7
RET0001454,ORD0005749,USR00764,2026-02-18,Changed mind,6876.99,6
RET0001455,ORD0005752,USR00765,2026-03-09,Wrong item,5402.75,2
RET0001456,ORD0005757,USR00765,2026-01-19,Changed mind,6302.81,1
RET0001457,ORD0005760,USR00765,2025-10-18,Changed mind,1256.66,4
RET0001458,ORD0005761,USR00765,2025-12-12,Changed mind,7195.46,1
RET0001459,ORD0005762,USR00765,2025-12-31,Changed mind,5638.01,2
RET0001460,ORD0005770,USR00766,2026-02-13,Changed mind,6475.58,4
RET0001461,ORD0005772,USR00766,2025-11-08,Changed mind,3759.09,3
RET0001462,ORD0005775,USR00766,2025-10-26,Damaged,8095.85,2
RET0001463,ORD0005778,USR00767,2025-10-20,Damaged,9882.06,4
RET0001464,ORD0005782,USR00768,2026-03-19,Changed mind,6136.34,8
RET0001465,ORD0005783,USR00768,2026-01-16,Changed mind,8539.86,2
RET0001466,ORD0005784,USR00768,2026-02-15,Wrong item,1613.22,6
RET0001467,ORD0005785,USR00768,2026-03-13,Changed mind,9314.19,9
RET0001468,ORD0005802,USR00770,2026-01-28,Damaged,6135.99,3
RET0001469,ORD0005804,USR00770,2026-01-12,Changed mind,5749.38,3
RET0001470,ORD0005806,USR00771,2026-03-10,Wrong item,9269.65,5
RET0001471,ORD0005812,USR00772,2026-02-11,Changed mind,8316.23,2
RET0001472,ORD0005819,USR00773,2025-11-10,Damaged,5284.23,1
RET0001473,ORD0005825,USR00774,2026-03-19,Wrong item,4123.36,8
RET0001474,ORD0005831,USR00774,2025-10-08,Wrong item,3497.45,3
RET0001475,ORD0005834,USR00775,2025-10-21,Damaged,9961.18,5
RET0001476,ORD0005835,USR00775,2025-11-13,Wrong item,4488.53,7
RET0001477,ORD0005836,USR00775,2026-03-08,Damaged,3006.5,9
RET0001478,ORD0005842,USR00776,2025-12-02,Damaged,6955.16,5
RET0001479,ORD0005843,USR00776,2025-12-02,Damaged,3039.23,5
RET0001480,ORD0005845,USR00777,2025-12-03,Damaged,2761.94,5
RET0001481,ORD0005851,USR00778,2026-02-09,Damaged,8928.74,8
RET0001482,ORD0005863,USR00780,2026-03-16,Damaged,7657.06,8
RET0001483,ORD0005865,USR00780,2026-03-02,Wrong item,7410.08,3
RET0001484,ORD0005868,USR00780,2026-01-19,Damaged,6893.71,7
RET0001485,ORD0005872,USR00780,2025-11-12,Changed mind,4256.4,8
RET0001486,ORD0005873,USR00780,2026-01-08,Damaged,946.69,1
RET0001487,ORD0005878,USR00781,2025-12-23,Wrong item,847.23,2
RET0001488,ORD0005879,USR00781,2025-11-12,Wrong item,3378.77,9
RET0001489,ORD0005880,USR00781,2026-03-12,Damaged,5903.59,3
RET0001490,ORD0005882,USR00782,2026-01-31,Changed mind,1689.1,5
RET0001491,ORD0005884,USR00782,2026-02-01,Changed mind,7183.29,1
RET0001492,ORD0005895,USR00783,2026-02-23,Damaged,750.24,5
RET0001493,ORD0005909,USR00786,2025-10-20,Wrong item,480.45,6
RET0001494,ORD0005910,USR00786,2026-01-26,Wrong item,7860.73,8
RET0001495,ORD0005916,USR00787,2026-03-14,Changed mind,9394.71,2
RET0001496,ORD0005920,USR00788,2025-11-01,Wrong item,2578.95,3
RET0001497,ORD0005927,USR00789,2026-01-25,Damaged,5157.01,2
RET0001498,ORD0005930,USR00789,2025-10-29,Changed mind,6710.78,3
RET0001499,ORD0005935,USR00790,2026-02-08,Changed mind,4025.11,7
RET0001500,ORD0005944,USR00790,2025-12-06,Damaged,8502.65,9
RET0001501,ORD0005947,USR00791,2026-02-04,Changed mind,8337.41,5
RET0001502,ORD0005952,USR00791,2026-01-21,Changed mind,6489.87,4
RET0001503,ORD0005955,USR00791,2025-11-27,Wrong item,2388.2,3
RET0001504,ORD0005956,USR00791,2025-10-05,Damaged,4771.25,4
RET0001505,ORD0005958,USR00791,2026-03-12,Wrong item,5393.13,4
RET0001506,ORD0005960,USR00791,2025-10-09,Damaged,6452.7,1
RET0001507,ORD0005965,USR00792,2025-12-26,Changed mind,7781.03,9
RET0001508,ORD0005968,USR00793,2026-01-22,Damaged,1486.39,4
RET0001509,ORD0005970,USR00794,2026-04-02,Wrong item,227.29,7
RET0001510,ORD0005971,USR00794,2025-12-17,Wrong item,1600.95,2
RET0001511,ORD0005972,USR00795,2025-12-27,Changed mind,1090.18,2
RET0001512,ORD0005975,USR00795,2026-03-04,Wrong item,2332.48,5
RET0001513,ORD0005979,USR00795,2025-11-05,Wrong item,860.81,4
RET0001514,ORD0005985,USR00797,2026-03-15,Wrong item,2337.19,6
RET0001515,ORD0005994,USR00798,2025-11-21,Changed mind,5309.14,5
RET0001516,ORD0005995,USR00798,2026-01-24,Wrong item,4249.14,2
RET0001517,ORD0005996,USR00798,2025-10-21,Damaged,5625.6,7
RET0001518,ORD0006000,USR00798,2026-01-02,Wrong item,9223.86,2
RET0001519,ORD0006008,USR00800,2025-12-23,Damaged,9850.17,3
RET0001520,ORD0006009,USR00800,2025-11-07,Changed mind,9667.26,2
RET0001521,ORD0006013,USR00800,2026-03-29,Changed mind,7135.61,4
RET0001522,ORD0006014,USR00800,2025-12-17,Changed mind,1286.85,8
RET0001523,ORD0006015,USR00801,2026-02-09,Wrong item,7019.38,2
RET0001524,ORD0006029,USR00802,2026-01-24,Changed mind,8704.82,6
RET0001525,ORD0006035,USR00803,2026-02-21,Damaged,5640.19,2
RET0001526,ORD0006038,USR00804,2026-01-25,Wrong item,968.78,5
RET0001527,ORD0006042,USR00804,2025-11-25,Damaged,2910.78,2
RET0001528,ORD0006062,USR00806,2026-01-10,Changed mind,3553.73,2
RET0001529,ORD0006072,USR00806,2025-11-28,Wrong item,9129.47,4
RET0001530,ORD0006075,USR00807,2025-12-14,Wrong item,2788.18,4
RET0001531,ORD0006078,USR00807,2025-12-27,Wrong item,6447.88,3
RET0001532,ORD0006081,USR00807,2025-11-19,Wrong item,5699.79,9
RET0001533,ORD0006084,USR00807,2025-11-16,Wrong item,4713.43,2
RET0001534,ORD0006090,USR00808,2026-01-16,Changed mind,9175.15,9
RET0001535,ORD0006093,USR00809,2026-03-23,Changed mind,3022.04,6
RET0001536,ORD0006099,USR00810,2026-04-04,Damaged,6517.37,9
RET0001537,ORD0006104,USR00810,2025-12-14,Changed mind,3982.13,8
RET0001538,ORD0006106,USR00810,2025-12-18,Changed mind,2360.37,1
RET0001539,ORD0006108,USR00810,2026-02-15,Changed mind,3418.31,8
RET0001540,ORD0006117,USR00812,2026-03-16,Changed mind,9812.28,7
RET0001541,ORD0006120,USR00812,2026-03-08,Wrong item,9378.89,6
RET0001542,ORD0006123,USR00813,2025-12-31,Changed mind,858.38,7
RET0001543,ORD0006124,USR00813,2025-10-11,Changed mind,3437.01,1
RET0001544,ORD0006132,USR00814,2025-10-30,Damaged,3875.22,4
RET0001545,ORD0006133,USR00814,2026-01-17,Wrong item,5366.53,1
RET0001546,ORD0006138,USR00815,2025-11-25,Wrong item,8446.79,7
RET0001547,ORD0006139,USR00815,2026-03-16,Damaged,2720.51,3
RET0001548,ORD0006145,USR00815,2025-11-13,Changed mind,4291.83,4
RET0001549,ORD0006147,USR00815,2026-01-20,Wrong item,8899.99,9
RET0001550,ORD0006150,USR00816,2025-11-25,Damaged,8308.41,1
RET0001551,ORD0006154,USR00816,2025-10-23,Wrong item,2983.9,2
RET0001552,ORD0006156,USR00816,2026-03-22,Damaged,2406.7,8
RET0001553,ORD0006157,USR00816,2026-01-16,Changed mind,8041.99,4
RET0001554,ORD0006158,USR00816,2025-10-14,Changed mind,4929.75,9
RET0001555,ORD0006161,USR00818,2025-10-25,Changed mind,4423.4,8
RET0001556,ORD0006166,USR00818,2026-01-01,Damaged,6950.73,9
RET0001557,ORD0006171,USR00819,2026-02-14,Wrong item,4509.47,9
RET0001558,ORD0006172,USR00819,2026-02-20,Changed mind,9356.94,4
RET0001559,ORD0006183,USR00821,2025-10-13,Wrong item,6011.79,1
RET0001560,ORD0006189,USR00822,2025-12-02,Wrong item,1747.56,3
RET0001561,ORD0006197,USR00822,2025-12-26,Changed mind,6335.85,4
RET0001562,ORD0006202,USR00823,2026-02-12,Wrong item,7385.88,8
RET0001563,ORD0006204,USR00824,2026-03-17,Wrong item,6099.73,2
RET0001564,ORD0006205,USR00824,2026-02-01,Damaged,3935.67,3
RET0001565,ORD0006212,USR00824,2026-02-08,Wrong item,4133.61,5
RET0001566,ORD0006228,USR00826,2025-12-16,Damaged,164.25,6
RET0001567,ORD0006230,USR00827,2025-11-03,Changed mind,1391.35,1
RET0001568,ORD0006236,USR00827,2025-11-25,Changed mind,2159.99,8
RET0001569,ORD0006237,USR00827,2026-02-27,Changed mind,5511.83,8
RET0001570,ORD0006242,USR00827,2026-01-05,Wrong item,7486.33,6
RET0001571,ORD0006247,USR00828,2026-02-19,Wrong item,9195.37,7
RET0001572,ORD0006250,USR00829,2025-11-15,Wrong item,4998.29,2
RET0001573,ORD0006251,USR00829,2026-03-27,Wrong item,2215.76,7
RET0001574,ORD0006252,USR00829,2026-02-10,Changed mind,5954.21,9
RET0001575,ORD0006253,USR00829,2025-11-12,Damaged,5198.33,3
RET0001576,ORD0006255,USR00830,2026-02-03,Changed mind,7370.61,9
RET0001577,ORD0006258,USR00830,2026-03-18,Wrong item,1753.04,4
RET0001578,ORD0006262,USR00830,2026-02-17,Damaged,9119.55,4
RET0001579,ORD0006263,USR00830,2025-10-24,Damaged,2143.23,7
RET0001580,ORD0006271,USR00831,2026-01-15,Damaged,1357.51,9
RET0001581,ORD0006272,USR00832,2026-04-01,Wrong item,5739.64,6
RET0001582,ORD0006283,USR00834,2025-10-07,Wrong item,5360.84,8
RET0001583,ORD0006285,USR00834,2025-10-02,Wrong item,4953.28,2
RET0001584,ORD0006287,USR00834,2026-03-16,Damaged,6126.43,2
RET0001585,ORD0006292,USR00834,2026-02-24,Changed mind,2024.25,6
RET0001586,ORD0006293,USR00835,2025-10-14,Changed mind,1051.15,8
RET0001587,ORD0006297,USR00835,2026-02-15,Wrong item,9398.05,9
RET0001588,ORD0006301,USR00835,2025-11-17,Damaged,7710.69,3
RET0001589,ORD0006304,USR00835,2025-11-23,Wrong item,9706.8,9
RET0001590,ORD0006319,USR00838,2025-11-22,Wrong item,9859.46,9
RET0001591,ORD0006329,USR00838,2026-03-07,Changed mind,3056.97,1
RET0001592,ORD0006332,USR00840,2025-10-27,Changed mind,4244.19,1
RET0001593,ORD0006337,USR00841,2025-11-30,Wrong item,5187.82,3
RET0001594,ORD0006351,USR00843,2026-01-24,Changed mind,3462.55,2
RET0001595,ORD0006354,USR00843,2025-12-25,Wrong item,7078.64,8
RET0001596,ORD0006358,USR00844,2026-01-30,Changed mind,4225.52,1
RET0001597,ORD0006362,USR00844,2025-10-15,Damaged,4596.87,1
RET0001598,ORD0006370,USR00845,2026-02-01,Damaged,7737.25,1
RET0001599,ORD0006372,USR00845,2025-11-23,Changed mind,9117.66,3
RET0001600,ORD0006376,USR00846,2025-11-13,Wrong item,7355.16,4
RET0001601,ORD0006377,USR00846,2026-03-04,Damaged,6494.75,4
RET0001602,ORD0006378,USR00846,2025-10-26,Changed mind,3315.75,4
RET0001603,ORD0006387,USR00848,2026-03-26,Wrong item,4571.2,5
RET0001604,ORD0006393,USR00848,2026-01-07,Wrong item,7182.0,1
RET0001605,ORD0006398,USR00851,2026-02-02,Damaged,1407.58,1
RET0001606,ORD0006407,USR00851,2026-02-17,Damaged,8929.5,9
RET0001607,ORD0006418,USR00852,2026-02-17,Wrong item,3332.32,6
RET0001608,ORD0006419,USR00852,2026-02-22,Wrong item,936.98,8
RET0001609,ORD0006424,USR00853,2026-03-31,Damaged,8757.0,9
RET0001610,ORD0006431,USR00854,2026-01-08,Changed mind,429.53,6
RET0001611,ORD0006433,USR00854,2025-12-03,Changed mind,2926.55,9
RET0001612,ORD0006436,USR00854,2026-02-01,Wrong item,5167.09,9
RET0001613,ORD0006438,USR00854,2025-10-13,Wrong item,5967.37,9
RET0001614,ORD0006443,USR00855,2025-12-18,Damaged,2404.52,7
RET0001615,ORD0006445,USR00855,2026-02-01,Damaged,1514.0,4
RET0001616,ORD0006458,USR00859,2026-03-25,Wrong item,514.44,8
RET0001617,ORD0006465,USR00861,2025-12-05,Changed mind,7448.0,3
RET0001618,ORD0006471,USR00863,2026-01-16,Changed mind,1246.47,7
RET0001619,ORD0006474,USR00863,2025-10-31,Damaged,7622.8,7
RET0001620,ORD0006478,USR00864,2025-11-03,Wrong item,4486.1,5
RET0001621,ORD0006494,USR00866,2025-11-08,Wrong item,6124.27,5
RET0001622,ORD0006496,USR00867,2025-10-17,Changed mind,1156.16,9
RET0001623,ORD0006501,USR00867,2025-11-24,Changed mind,4775.41,9
RET0001624,ORD0006507,USR00867,2026-02-13,Changed mind,6768.97,4
RET0001625,ORD0006512,USR00868,2025-10-19,Changed mind,1149.77,8
RET0001626,ORD0006513,USR00868,2025-12-28,Wrong item,1193.39,7
RET0001627,ORD0006515,USR00868,2026-01-26,Wrong item,5102.82,7
RET0001628,ORD0006517,USR00868,2025-11-21,Changed mind,2631.75,5
RET0001629,ORD0006519,USR00869,2025-12-13,Damaged,4236.41,8
RET0001630,ORD0006526,USR00870,2025-11-13,Damaged,2668.93,2
RET0001631,ORD0006531,USR00870,2026-03-31,Wrong item,606.68,5
RET0001632,ORD0006533,USR00871,2026-02-04,Wrong item,9967.59,9
RET0001633,ORD0006534,USR00871,2025-11-13,Wrong item,3672.76,4
RET0001634,ORD0006536,USR00871,2026-03-03,Damaged,8416.28,9
RET0001635,ORD0006538,USR00871,2026-02-01,Wrong item,5637.56,7
RET0001636,ORD0006539,USR00871,2025-11-19,Changed mind,832.49,2
RET0001637,ORD0006541,USR00871,2025-12-03,Wrong item,2750.74,1
RET0001638,ORD0006547,USR00872,2026-02-19,Changed mind,3691.28,6
RET0001639,ORD0006552,USR00873,2026-02-11,Wrong item,6162.79,9
RET0001640,ORD0006558,USR00874,2025-10-31,Damaged,5325.95,1
RET0001641,ORD0006569,USR00874,2026-01-07,Damaged,3234.29,8
RET0001642,ORD0006571,USR00874,2025-12-07,Damaged,239.46,3
RET0001643,ORD0006576,USR00877,2025-12-11,Wrong item,1204.81,4
RET0001644,ORD0006578,USR00877,2026-01-20,Wrong item,9452.62,8
RET0001645,ORD0006579,USR00877,2026-03-14,Damaged,9645.8,1
RET0001646,ORD0006580,USR00877,2025-10-23,Damaged,2004.87,7
RET0001647,ORD0006582,USR00877,2025-11-16,Damaged,1417.71,5
RET0001648,ORD0006585,USR00877,2026-03-24,Changed mind,8885.33,8
RET0001649,ORD0006590,USR00878,2026-03-25,Damaged,765.13,3
RET0001650,ORD0006593,USR00878,2025-12-30,Wrong item,1697.82,9
RET0001651,ORD0006595,USR00879,2026-03-22,Damaged,4814.7,6
RET0001652,ORD0006596,USR00879,2025-10-30,Wrong item,4242.5,7
RET0001653,ORD0006606,USR00880,2026-03-25,Damaged,1319.24,1
RET0001654,ORD0006611,USR00880,2025-11-22,Damaged,9018.46,7
RET0001655,ORD0006614,USR00881,2025-11-25,Wrong item,8719.26,3
RET0001656,ORD0006615,USR00881,2026-01-28,Damaged,2340.2,8
RET0001657,ORD0006617,USR00881,2026-01-02,Wrong item,6142.58,6
RET0001658,ORD0006620,USR00881,2026-02-04,Changed mind,2522.87,6
RET0001659,ORD0006628,USR00882,2026-03-04,Wrong item,927.46,3
RET0001660,ORD0006629,USR00882,2026-04-01,Damaged,7912.89,7
RET0001661,ORD0006630,USR00882,2025-10-31,Damaged,477.5,3
RET0001662,ORD0006631,USR00882,2026-02-21,Changed mind,2874.63,4
RET0001663,ORD0006632,USR00882,2026-01-21,Wrong item,2985.42,5
RET0001664,ORD0006642,USR00883,2025-10-27,Changed mind,3959.96,5
RET0001665,ORD0006644,USR00883,2026-01-08,Changed mind,611.25,4
RET0001666,ORD0006647,USR00884,2026-01-14,Changed mind,7220.95,1
RET0001667,ORD0006653,USR00885,2025-11-28,Wrong item,3877.12,3
RET0001668,ORD0006657,USR00886,2026-03-20,Changed mind,1847.89,4
RET0001669,ORD0006660,USR00886,2026-01-22,Wrong item,5905.2,5
RET0001670,ORD0006664,USR00888,2025-10-16,Damaged,7727.28,3
RET0001671,ORD0006665,USR00888,2025-11-16,Wrong item,2660.33,9
RET0001672,ORD0006666,USR00888,2025-11-16,Damaged,2438.84,1
RET0001673,ORD0006668,USR00888,2026-03-27,Damaged,6595.76,9
RET0001674,ORD0006671,USR00888,2025-11-03,Wrong item,1709.8,7
RET0001675,ORD0006672,USR00889,2026-02-27,Damaged,2304.67,7
RET0001676,ORD0006675,USR00889,2025-10-15,Wrong item,9153.83,4
RET0001677,ORD0006677,USR00889,2025-12-14,Damaged,2017.79,9
RET0001678,ORD0006678,USR00889,2026-01-10,Damaged,506.88,9
RET0001679,ORD0006679,USR00889,2025-12-02,Changed mind,2499.92,6
RET0001680,ORD0006686,USR00890,2026-03-20,Wrong item,1950.66,2
RET0001681,ORD0006688,USR00890,2025-12-15,Changed mind,1110.1,6
RET0001682,ORD0006689,USR00890,2025-10-29,Damaged,3091.55,1
RET0001683,ORD0006691,USR00890,2026-02-07,Wrong item,3760.06,5
RET0001684,ORD0006699,USR00891,2026-01-13,Damaged,5201.03,3
RET0001685,ORD0006701,USR00891,2026-01-22,Damaged,2769.51,7
RET0001686,ORD0006705,USR00891,2026-02-17,Damaged,9469.18,8
RET0001687,ORD0006710,USR00892,2026-01-31,Changed mind,974.0,6
RET0001688,ORD0006713,USR00893,2026-01-27,Damaged,9494.51,7
RET0001689,ORD0006716,USR00893,2026-01-25,Changed mind,5578.09,5
RET0001690,ORD0006721,USR00894,2026-03-12,Wrong item,1315.98,6
RET0001691,ORD0006733,USR00895,2026-02-24,Wrong item,9673.46,7
RET0001692,ORD0006735,USR00895,2025-10-23,Wrong item,3515.33,5
RET0001693,ORD0006736,USR00896,2026-01-04,Damaged,2526.46,7
RET0001694,ORD0006738,USR00896,2026-01-16,Wrong item,2539.7,3
RET0001695,ORD0006746,USR00898,2025-10-22,Changed mind,4009.05,9
RET0001696,ORD0006767,USR00900,2025-10-07,Changed mind,3350.74,6
RET0001697,ORD0006768,USR00900,2025-11-20,Damaged,3786.99,7
RET0001698,ORD0006774,USR00902,2026-01-10,Wrong item,6212.77,9
RET0001699,ORD0006789,USR00903,2025-11-22,Changed mind,8738.41,3
RET0001700,ORD0006804,USR00906,2026-01-04,Damaged,4299.09,4
RET0001701,ORD0006807,USR00906,2025-11-28,Damaged,5314.58,7
RET0001702,ORD0006828,USR00910,2025-10-15,Damaged,4418.45,1
RET0001703,ORD0006834,USR00911,2025-11-28,Damaged,671.89,3
RET0001704,ORD0006838,USR00912,2025-10-29,Changed mind,6057.47,4
RET0001705,ORD0006840,USR00912,2025-10-12,Changed mind,8897.82,1
RET0001706,ORD0006841,USR00912,2026-01-05,Changed mind,5306.34,7
RET0001707,ORD0006845,USR00913,2025-10-31,Damaged,6769.62,7
RET0001708,ORD0006847,USR00913,2026-02-17,Damaged,2633.94,7
