order_id,user_id,order_date,category,order_value,payment_method,delivery_city
ORD0002754,USR00359,2026-03-23,Fashion,8220.9,UPI,Bangalore
ORD0002755,USR00359,2026-02-13,Electronics,6302.21,Card,Bangalore
ORD0002756,USR00359,2025-12-03,Books,5169.03,COD,Bangalore
ORD0002757,USR00359,2025-10-04,Home,4726.14,COD,Bangalore
ORD0002758,USR00359,2025-10-17,Fashion,5694.23,UPI,Bangalore
ORD0002759,USR00359,2026-01-07,Home,6718.04,Card,Bangalore
ORD0002760,USR00359,2026-01-17,Books,8769.6,UPI,Bangalore
ORD0002761,USR00359,2026-01-19,Books,9439.94,COD,Bangalore
ORD0002762,USR00359,2025-10-17,Electronics,2724.72,Card,Bangalore
ORD0002763,USR00360,2026-02-28,Electronics,3472.49,Card,Bangalore
ORD0002764,USR00360,2025-12-16,Home,1877.05,Card,Bangalore
ORD0002765,USR00360,2025-11-19,Home,2598.9,COD,Bangalore
ORD0002766,USR00360,2025-11-07,Books,8818.62,UPI,Bangalore
ORD0002767,USR00360,2026-03-20,Home,3578.42,UPI,Bangalore
ORD0002768,USR00361,2026-02-17,Fashion,7156.44,UPI,Hyderabad
ORD0002769,USR00361,2026-03-26,Electronics,3741.69,UPI,Hyderabad
ORD0002770,USR00361,2025-10-26,Home,1089.33,UPI,Hyderabad
ORD0002771,USR00361,2026-01-23,Home,3761.9,Card,Hyderabad
ORD0002772,USR00361,2025-10-05,Home,7281.36,COD,Hyderabad
ORD0002773,USR00362,2025-12-26,Electronics,8858.28,Card,Chennai
ORD0002774,USR00362,2026-01-20,Fashion,9892.94,Card,Chennai
ORD0002775,USR00363,2025-11-29,Books,9428.78,Card,Pune
ORD0002776,USR00363,2026-01-16,Home,8451.51,Card,Pune
ORD0002777,USR00363,2026-02-05,Electronics,3443.34,UPI,Pune
ORD0002778,USR00364,2025-12-06,Electronics,3833.41,COD,Bangalore
ORD0002779,USR00364,2025-10-17,Fashion,4467.89,Card,Bangalore
ORD0002780,USR00364,2026-02-26,Home,1463.85,COD,Bangalore
ORD0002781,USR00364,2025-11-14,Home,7248.76,COD,Bangalore
ORD0002782,USR00364,2025-11-30,Home,5943.29,UPI,Bangalore
ORD0002783,USR00364,2026-01-16,Home,4663.6,UPI,Bangalore
ORD0002784,USR00364,2025-11-15,Books,6969.42,UPI,Bangalore
ORD0002785,USR00364,2025-12-28,Electronics,4773.96,UPI,Bangalore
ORD0002786,USR00365,2025-10-02,Electronics,9984.37,UPI,Delhi
ORD0002787,USR00365,2025-12-17,Fashion,8810.54,UPI,Delhi
ORD0002788,USR00365,2026-01-29,Books,6546.86,UPI,Delhi
ORD0002789,USR00366,2025-12-05,Electronics,5652.04,COD,Chennai
ORD0002790,USR00366,2025-12-13,Home,8776.57,Card,Chennai
ORD0002791,USR00366,2026-03-26,Books,3026.46,UPI,Chennai
ORD0002792,USR00367,2026-01-13,Fashion,8371.31,UPI,Bangalore
ORD0002793,USR00367,2025-12-09,Fashion,1878.13,UPI,Bangalore
ORD0002794,USR00367,2025-10-01,Books,1967.34,COD,Bangalore
ORD0002795,USR00367,2025-10-11,Home,8319.48,COD,Bangalore
ORD0002796,USR00367,2026-02-17,Home,7122.04,Card,Bangalore
ORD0002797,USR00368,2026-01-26,Books,5101.12,COD,Delhi
ORD0002798,USR00368,2025-12-06,Electronics,8109.42,Card,Delhi
ORD0002799,USR00368,2026-02-02,Electronics,7934.39,Card,Delhi
ORD0002800,USR00368,2025-12-21,Books,4487.48,COD,Delhi
ORD0002801,USR00368,2026-02-16,Electronics,1998.56,UPI,Delhi
ORD0002802,USR00368,2025-12-06,Home,890.58,COD,Delhi
ORD0002803,USR00368,2026-03-19,Fashion,4980.99,Card,Delhi
ORD0002804,USR00368,2025-11-07,Electronics,6983.66,COD,Delhi
ORD0002805,USR00369,2025-12-17,Electronics,391.82,COD,Pune
ORD0002806,USR00369,2025-12-02,Fashion,3076.49,COD,Pune
ORD0002807,USR00369,2025-10-11,Books,3821.79,Card,Pune
ORD0002808,USR00369,2026-01-15,Electronics,8778.32,UPI,Pune
ORD0002809,USR00369,2026-01-06,Books,2733.14,COD,Pune
ORD0002810,USR00369,2025-11-09,Books,3457.4,COD,Pune
ORD0002811,USR00369,2025-12-16,Books,7224.98,Card,Pune
ORD0002812,USR00369,2025-12-26,Home,6374.3,UPI,Pune
ORD0002813,USR00369,2025-12-14,Fashion,180.27,UPI,Pune
ORD0002814,USR00369,2025-10-23,Fashion,5442.2,COD,Pune
ORD0002815,USR00369,2026-03-23,Fashion,4934.52,COD,Pune
ORD0002816,USR00369,2025-10-02,Electronics,4017.79,COD,Pune
ORD0002817,USR00369,2026-03-24,Books,3010.63,COD,Pune
ORD0002818,USR00369,2025-10-22,Home,209.18,Card,Pune
ORD0002819,USR00370,2025-10-01,Fashion,4131.02,Card,Delhi
ORD0002820,USR00370,2025-11-21,Home,3041.25,COD,Delhi
ORD0002821,USR00370,2025-12-17,Electronics,2068.4,UPI,Delhi
ORD0002822,USR00370,2025-12-28,Fashion,7046.96,UPI,Delhi
ORD0002823,USR00370,2026-03-07,Fashion,7563.98,Card,Delhi
ORD0002824,USR00370,2025-11-12,Electronics,4731.24,COD,Delhi
ORD0002825,USR00370,2026-03-14,Fashion,6022.01,Card,Delhi
ORD0002826,USR00370,2026-03-11,Fashion,1501.37,Card,Delhi
ORD0002827,USR00370,2025-11-13,Electronics,5222.86,COD,Delhi
ORD0002828,USR00370,2025-11-14,Fashion,2209.27,UPI,Delhi
ORD0002829,USR00371,2025-11-20,Electronics,3814.94,UPI,Pune
ORD0002830,USR00371,2026-03-14,Home,9495.89,COD,Pune
ORD0002831,USR00372,2026-01-26,Home,2925.51,Card,Hyderabad
ORD0002832,USR00372,2025-10-22,Electronics,5631.2,COD,Hyderabad
ORD0002833,USR00372,2026-03-07,Home,8303.8,COD,Hyderabad
ORD0002834,USR00372,2025-10-07,Fashion,7041.3,Card,Hyderabad
ORD0002835,USR00372,2026-02-01,Home,3045.18,Card,Hyderabad
ORD0002836,USR00373,2025-12-31,Electronics,7283.13,COD,Bangalore
ORD0002837,USR00373,2026-02-07,Electronics,1729.81,Card,Bangalore
ORD0002838,USR00373,2026-02-07,Fashion,4617.45,COD,Bangalore
ORD0002839,USR00373,2026-03-21,Home,1134.38,UPI,Bangalore
ORD0002840,USR00373,2026-01-08,Home,788.14,UPI,Bangalore
ORD0002841,USR00373,2025-11-21,Electronics,4811.47,COD,Bangalore
ORD0002842,USR00373,2026-02-08,Books,6053.04,COD,Bangalore
ORD0002843,USR00373,2025-10-18,Home,7189.02,COD,Bangalore
ORD0002844,USR00373,2026-03-13,Fashion,3255.1,Card,Bangalore
ORD0002845,USR00373,2026-02-19,Fashion,8886.87,Card,Bangalore
ORD0002846,USR00373,2025-10-28,Home,4435.84,UPI,Bangalore
ORD0002847,USR00373,2025-11-27,Books,8608.4,UPI,Bangalore
ORD0002848,USR00373,2026-01-26,Books,6764.72,UPI,Bangalore
ORD0002849,USR00374,2026-01-05,Books,9902.74,Card,Mumbai
ORD0002850,USR00374,2025-10-29,Fashion,4537.46,Card,Mumbai
ORD0002851,USR00374,2025-11-15,Electronics,4921.46,Card,Mumbai
ORD0002852,USR00374,2025-11-15,Fashion,2660.95,Card,Mumbai
ORD0002853,USR00374,2026-02-25,Fashion,9265.31,UPI,Mumbai
ORD0002854,USR00375,2026-01-17,Fashion,5170.48,COD,Hyderabad
ORD0002855,USR00375,2026-03-04,Books,3236.76,COD,Hyderabad
ORD0002856,USR00375,2026-01-14,Fashion,1297.9,COD,Hyderabad
ORD0002857,USR00375,2025-12-10,Home,8170.28,UPI,Hyderabad
ORD0002858,USR00376,2026-02-04,Home,870.61,UPI,Bangalore
ORD0002859,USR00376,2026-01-04,Fashion,1148.96,Card,Bangalore
ORD0002860,USR00376,2025-10-03,Fashion,6742.86,UPI,Bangalore
ORD0002861,USR00376,2026-03-17,Fashion,177.06,UPI,Bangalore
ORD0002862,USR00376,2026-02-07,Books,9002.58,UPI,Bangalore
ORD0002863,USR00376,2025-12-30,Books,915.26,COD,Bangalore
ORD0002864,USR00376,2026-03-11,Books,5082.31,UPI,Bangalore
ORD0002865,USR00377,2026-03-07,Fashion,529.63,COD,Chennai
ORD0002866,USR00377,2026-01-17,Electronics,1776.39,COD,Chennai
ORD0002867,USR00377,2025-10-01,Electronics,5003.64,Card,Chennai
ORD0002868,USR00377,2025-11-17,Books,833.68,UPI,Chennai
ORD0002869,USR00378,2025-10-29,Electronics,6194.56,UPI,Mumbai
ORD0002870,USR00378,2026-01-04,Electronics,9510.29,UPI,Mumbai
ORD0002871,USR00378,2025-12-07,Fashion,9297.31,UPI,Mumbai
ORD0002872,USR00378,2025-10-13,Home,9505.68,UPI,Mumbai
ORD0002873,USR00378,2025-11-04,Electronics,976.37,UPI,Mumbai
ORD0002874,USR00378,2025-09-30,Electronics,490.15,COD,Mumbai
ORD0002875,USR00379,2025-12-16,Home,710.25,COD,Bangalore
ORD0002876,USR00379,2025-10-07,Electronics,5369.87,UPI,Bangalore
ORD0002877,USR00379,2026-01-04,Fashion,7012.33,Card,Bangalore
ORD0002878,USR00380,2026-01-02,Books,4747.41,UPI,Chennai
ORD0002879,USR00381,2025-12-01,Home,3291.15,Card,Chennai
ORD0002880,USR00381,2025-10-06,Books,9664.39,UPI,Chennai
ORD0002881,USR00382,2026-02-02,Fashion,3697.39,UPI,Mumbai
ORD0002882,USR00382,2026-01-09,Home,8919.16,COD,Mumbai
ORD0002883,USR00382,2025-10-22,Electronics,1806.67,UPI,Mumbai
ORD0002884,USR00382,2026-01-29,Electronics,9495.79,UPI,Mumbai
ORD0002885,USR00382,2026-01-28,Home,9340.79,UPI,Mumbai
ORD0002886,USR00382,2025-10-21,Books,8462.62,UPI,Mumbai
ORD0002887,USR00382,2025-10-02,Electronics,307.23,UPI,Mumbai
ORD0002888,USR00382,2026-01-11,Electronics,6379.01,UPI,Mumbai
ORD0002889,USR00382,2026-03-18,Books,434.51,Card,Mumbai
ORD0002890,USR00382,2026-01-19,Fashion,785.38,Card,Mumbai
ORD0002891,USR00382,2025-10-14,Home,3524.9,UPI,Mumbai
ORD0002892,USR00383,2025-10-06,Books,1677.96,COD,Bangalore
ORD0002893,USR00383,2025-11-14,Electronics,1541.72,Card,Bangalore
ORD0002894,USR00383,2025-12-31,Fashion,4563.98,UPI,Bangalore
ORD0002895,USR00383,2026-01-10,Fashion,9549.03,UPI,Bangalore
ORD0002896,USR00383,2026-02-08,Home,7069.03,Card,Bangalore
ORD0002897,USR00383,2025-11-01,Electronics,3168.8,COD,Bangalore
ORD0002898,USR00383,2025-11-21,Home,6488.25,UPI,Bangalore
ORD0002899,USR00384,2025-12-20,Home,1158.51,UPI,Pune
ORD0002900,USR00384,2025-12-23,Electronics,5120.72,COD,Pune
ORD0002901,USR00384,2025-09-30,Fashion,5909.52,UPI,Pune
ORD0002902,USR00384,2026-01-07,Books,8403.1,COD,Pune
ORD0002903,USR00384,2025-10-19,Home,2563.28,COD,Pune
ORD0002904,USR00384,2025-12-23,Fashion,3853.69,COD,Pune
ORD0002905,USR00384,2026-02-22,Books,4448.18,UPI,Pune
ORD0002906,USR00384,2025-12-17,Home,5012.14,COD,Pune
ORD0002907,USR00384,2026-03-12,Home,4081.35,Card,Pune
ORD0002908,USR00384,2026-03-16,Electronics,1643.22,Card,Pune
ORD0002909,USR00384,2026-01-21,Books,608.21,COD,Pune
ORD0002910,USR00384,2026-03-11,Home,3589.12,Card,Pune
ORD0002911,USR00384,2025-12-11,Electronics,7207.58,UPI,Pune
ORD0002912,USR00385,2026-02-25,Fashion,603.45,COD,Delhi
ORD0002913,USR00386,2026-01-24,Fashion,2815.19,Card,Delhi
ORD0002914,USR00386,2025-11-13,Fashion,3438.48,Card,Delhi
ORD0002915,USR00386,2025-10-07,Books,1426.02,COD,Delhi
ORD0002916,USR00386,2026-03-09,Books,4269.24,UPI,Delhi
ORD0002917,USR00386,2026-01-26,Electronics,1888.48,COD,Delhi
ORD0002918,USR00386,2026-01-18,Books,3620.66,COD,Delhi
ORD0002919,USR00386,2026-02-15,Home,6632.05,UPI,Delhi
ORD0002920,USR00386,2026-01-20,Electronics,1365.71,Card,Delhi
ORD0002921,USR00386,2025-12-05,Fashion,7295.95,UPI,Delhi
ORD0002922,USR00386,2025-12-15,Books,2702.95,Card,Delhi
ORD0002923,USR00387,2026-02-25,Home,5027.79,Card,Pune
ORD0002924,USR00387,2026-01-24,Books,644.87,Card,Pune
ORD0002925,USR00387,2025-12-10,Books,4045.17,COD,Pune
ORD0002926,USR00387,2026-03-18,Home,5247.98,UPI,Pune
ORD0002927,USR00387,2026-03-03,Fashion,1792.35,Card,Pune
ORD0002928,USR00387,2026-02-21,Books,4953.2,COD,Pune
ORD0002929,USR00387,2025-10-09,Books,7761.97,COD,Pune
ORD0002930,USR00387,2026-02-05,Books,323.78,COD,Pune
ORD0002931,USR00387,2026-02-03,Fashion,2133.15,Card,Pune
ORD0002932,USR00387,2026-03-19,Electronics,7027.16,COD,Pune
ORD0002933,USR00387,2025-12-29,Books,4101.78,COD,Pune
ORD0002934,USR00387,2025-11-28,Fashion,1133.28,COD,Pune
ORD0002935,USR00387,2025-10-16,Electronics,8616.45,UPI,Pune
ORD0002936,USR00387,2026-01-24,Home,2975.74,UPI,Pune
ORD0002937,USR00388,2025-11-26,Fashion,9222.19,UPI,Mumbai
ORD0002938,USR00388,2025-11-23,Home,4477.35,COD,Mumbai
ORD0002939,USR00388,2025-10-03,Books,4762.12,UPI,Mumbai
ORD0002940,USR00388,2025-11-26,Electronics,7441.87,UPI,Mumbai
ORD0002941,USR00388,2025-11-16,Home,5670.15,Card,Mumbai
ORD0002942,USR00388,2026-03-08,Fashion,5994.02,Card,Mumbai
ORD0002943,USR00388,2026-01-05,Books,571.07,UPI,Mumbai
ORD0002944,USR00388,2025-10-05,Books,9570.05,UPI,Mumbai
ORD0002945,USR00388,2026-01-22,Fashion,6984.01,UPI,Mumbai
ORD0002946,USR00388,2026-01-20,Electronics,6681.6,COD,Mumbai
ORD0002947,USR00389,2026-01-19,Fashion,8028.01,UPI,Delhi
ORD0002948,USR00389,2025-10-12,Fashion,283.39,Card,Delhi
ORD0002949,USR00389,2025-10-10,Electronics,314.11,COD,Delhi
ORD0002950,USR00389,2026-03-03,Books,2012.26,Card,Delhi
ORD0002951,USR00389,2026-02-15,Electronics,3284.46,COD,Delhi
ORD0002952,USR00389,2025-10-06,Electronics,5127.72,COD,Delhi
ORD0002953,USR00389,2025-10-29,Electronics,4221.86,Card,Delhi
ORD0002954,USR00390,2025-12-04,Fashion,9872.96,UPI,Bangalore
ORD0002955,USR00390,2026-02-02,Fashion,5366.36,Card,Bangalore
ORD0002956,USR00390,2025-12-20,Fashion,1702.77,UPI,Bangalore
ORD0002957,USR00391,2025-10-02,Fashion,2326.38,UPI,Chennai
ORD0002958,USR00391,2025-11-30,Electronics,9225.71,COD,Chennai
ORD0002959,USR00391,2025-10-03,Books,9454.98,UPI,Chennai
ORD0002960,USR00391,2026-02-16,Fashion,6452.59,Card,Chennai
ORD0002961,USR00391,2026-01-20,Fashion,2777.42,COD,Chennai
ORD0002962,USR00391,2026-01-13,Home,2624.54,Card,Chennai
ORD0002963,USR00391,2025-11-16,Books,488.61,COD,Chennai
ORD0002964,USR00391,2025-10-08,Home,570.43,Card,Chennai
ORD0002965,USR00391,2025-12-26,Electronics,5831.27,Card,Chennai
ORD0002966,USR00391,2025-12-24,Electronics,5819.58,UPI,Chennai
ORD0002967,USR00391,2026-01-03,Electronics,3940.73,COD,Chennai
ORD0002968,USR00391,2026-03-01,Electronics,4300.03,COD,Chennai
ORD0002969,USR00391,2025-11-27,Fashion,1493.71,COD,Chennai
ORD0002970,USR00391,2025-12-09,Fashion,780.63,UPI,Chennai
ORD0002971,USR00392,2025-10-30,Books,3356.31,Card,Delhi
ORD0002972,USR00392,2026-03-04,Books,7244.32,COD,Delhi
ORD0002973,USR00392,2025-11-15,Home,3198.95,COD,Delhi
ORD0002974,USR00392,2026-03-07,Home,304.37,COD,Delhi
ORD0002975,USR00392,2026-03-24,Fashion,4560.77,Card,Delhi
ORD0002976,USR00392,2025-10-03,Fashion,3892.7,Card,Delhi
ORD0002977,USR00392,2025-12-27,Electronics,2820.42,COD,Delhi
ORD0002978,USR00393,2026-03-13,Books,6632.23,UPI,Mumbai
ORD0002979,USR00393,2025-10-03,Fashion,8480.85,Card,Mumbai
ORD0002980,USR00393,2025-10-24,Electronics,5564.98,UPI,Mumbai
ORD0002981,USR00394,2025-10-14,Books,1233.61,UPI,Hyderabad
ORD0002982,USR00394,2026-03-26,Electronics,8109.44,COD,Hyderabad
ORD0002983,USR00394,2025-10-17,Books,2076.89,Card,Hyderabad
ORD0002984,USR00394,2025-12-01,Home,7184.79,COD,Hyderabad
ORD0002985,USR00394,2025-11-08,Books,9125.02,Card,Hyderabad
ORD0002986,USR00394,2025-11-05,Fashion,1808.83,UPI,Hyderabad
ORD0002987,USR00394,2026-02-09,Home,9422.19,COD,Hyderabad
ORD0002988,USR00394,2026-03-17,Books,5049.77,UPI,Hyderabad
ORD0002989,USR00395,2026-03-09,Home,2257.25,UPI,Chennai
ORD0002990,USR00395,2025-11-02,Electronics,2651.78,UPI,Chennai
ORD0002991,USR00395,2025-12-13,Home,1553.34,COD,Chennai
ORD0002992,USR00395,2025-09-30,Home,5038.63,UPI,Chennai
ORD0002993,USR00395,2026-01-01,Fashion,7365.56,Card,Chennai
ORD0002994,USR00395,2026-01-15,Fashion,1780.08,COD,Chennai
ORD0002995,USR00395,2025-11-08,Electronics,7950.8,UPI,Chennai
ORD0002996,USR00395,2026-02-26,Fashion,5234.52,COD,Chennai
ORD0002997,USR00395,2026-03-22,Electronics,2680.27,Card,Chennai
ORD0002998,USR00395,2025-11-25,Fashion,3434.51,COD,Chennai
ORD0002999,USR00395,2026-01-29,Fashion,5795.27,COD,Chennai
ORD0003000,USR00395,2025-11-03,Electronics,1344.05,UPI,Chennai
ORD0003001,USR00395,2026-03-15,Home,2755.99,UPI,Chennai
ORD0003002,USR00395,2026-01-23,Electronics,4749.58,COD,Chennai
ORD0003003,USR00396,2025-11-13,Books,4342.79,UPI,Hyderabad
ORD0003004,USR00396,2026-01-06,Electronics,6895.03,Card,Hyderabad
ORD0003005,USR00396,2026-01-13,Electronics,3186.6,Card,Hyderabad
ORD0003006,USR00396,2025-11-21,Electronics,7705.25,Card,Hyderabad
ORD0003007,USR00396,2026-02-17,Home,426.47,Card,Hyderabad
ORD0003008,USR00396,2025-10-06,Fashion,5225.02,Card,Hyderabad
ORD0003009,USR00396,2026-01-06,Books,6627.85,COD,Hyderabad
ORD0003010,USR00396,2026-01-22,Home,7945.32,UPI,Hyderabad
ORD0003011,USR00396,2025-11-20,Electronics,456.77,Card,Hyderabad
ORD0003012,USR00396,2026-01-10,Books,3517.28,COD,Hyderabad
ORD0003013,USR00396,2025-11-15,Electronics,3480.92,COD,Hyderabad
ORD0003014,USR00396,2025-11-25,Fashion,7707.83,UPI,Hyderabad
ORD0003015,USR00396,2025-12-15,Books,2767.95,Card,Hyderabad
ORD0003016,USR00396,2026-01-24,Electronics,9917.56,Card,Hyderabad
ORD0003017,USR00397,2026-01-27,Fashion,1554.28,UPI,Delhi
ORD0003018,USR00397,2025-11-07,Books,6604.95,UPI,Delhi
ORD0003019,USR00397,2025-11-04,Electronics,8857.26,COD,Delhi
ORD0003020,USR00397,2026-03-16,Fashion,8222.91,UPI,Delhi
ORD0003021,USR00397,2025-11-13,Fashion,7578.77,COD,Delhi
ORD0003022,USR00397,2025-10-11,Fashion,1886.2,COD,Delhi
ORD0003023,USR00397,2025-12-04,Home,3454.13,Card,Delhi
ORD0003024,USR00397,2026-01-29,Fashion,1933.55,Card,Delhi
ORD0003025,USR00397,2025-11-27,Home,7958.98,Card,Delhi
ORD0003026,USR00398,2026-02-15,Books,2642.02,UPI,Delhi
ORD0003027,USR00398,2025-11-23,Books,4051.18,UPI,Delhi
ORD0003028,USR00399,2025-12-17,Fashion,3715.92,COD,Chennai
ORD0003029,USR00399,2025-10-06,Electronics,508.38,UPI,Chennai
ORD0003030,USR00399,2025-10-30,Books,9385.08,UPI,Chennai
ORD0003031,USR00399,2025-12-25,Electronics,1045.88,UPI,Chennai
ORD0003032,USR00399,2025-12-12,Home,983.14,COD,Chennai
ORD0003033,USR00399,2026-02-28,Electronics,427.22,Card,Chennai
ORD0003034,USR00399,2026-03-26,Electronics,298.12,Card,Chennai
ORD0003035,USR00399,2025-11-10,Home,7653.69,UPI,Chennai
ORD0003036,USR00399,2026-01-20,Home,477.37,UPI,Chennai
ORD0003037,USR00399,2026-03-18,Electronics,5188.91,Card,Chennai
ORD0003038,USR00399,2025-10-12,Home,8702.62,Card,Chennai
ORD0003039,USR00400,2026-03-22,Electronics,4205.88,UPI,Delhi
ORD0003040,USR00400,2025-10-14,Fashion,2445.57,COD,Delhi
ORD0003041,USR00400,2025-10-26,Books,1395.34,Card,Delhi
ORD0003042,USR00400,2026-03-02,Books,7917.77,Card,Delhi
ORD0003043,USR00400,2025-11-12,Books,6289.59,COD,Delhi
ORD0003044,USR00400,2026-02-12,Fashion,2669.57,UPI,Delhi
ORD0003045,USR00400,2025-11-05,Books,417.42,UPI,Delhi
ORD0003046,USR00400,2026-02-28,Home,3004.62,Card,Delhi
ORD0003047,USR00400,2025-10-13,Books,6998.28,Card,Delhi
ORD0003048,USR00400,2025-10-25,Fashion,4657.82,Card,Delhi
ORD0003049,USR00400,2026-03-23,Home,2819.41,COD,Delhi
ORD0003050,USR00400,2026-01-07,Home,6400.09,Card,Delhi
ORD0003051,USR00401,2025-11-21,Electronics,4806.62,COD,Hyderabad
ORD0003052,USR00401,2025-10-31,Books,9801.86,COD,Hyderabad
ORD0003053,USR00401,2025-09-29,Books,4809.47,Card,Hyderabad
ORD0003054,USR00401,2025-10-06,Electronics,4040.26,COD,Hyderabad
ORD0003055,USR00401,2025-11-17,Electronics,4152.51,COD,Hyderabad
ORD0003056,USR00401,2025-12-14,Fashion,7216.2,COD,Hyderabad
ORD0003057,USR00401,2026-03-22,Electronics,9955.61,UPI,Hyderabad
ORD0003058,USR00401,2025-11-30,Electronics,595.22,Card,Hyderabad
ORD0003059,USR00401,2026-03-14,Books,8911.19,UPI,Hyderabad
ORD0003060,USR00401,2025-12-31,Books,1271.62,UPI,Hyderabad
ORD0003061,USR00402,2026-01-07,Fashion,9916.78,Card,Bangalore
ORD0003062,USR00402,2025-12-11,Books,7131.41,COD,Bangalore
ORD0003063,USR00402,2026-01-10,Electronics,7920.75,Card,Bangalore
ORD0003064,USR00403,2026-01-05,Books,938.81,Card,Pune
ORD0003065,USR00403,2026-01-15,Books,9049.4,UPI,Pune
ORD0003066,USR00403,2025-10-24,Electronics,651.78,UPI,Pune
ORD0003067,USR00403,2026-01-15,Electronics,8401.16,Card,Pune
ORD0003068,USR00403,2026-01-07,Books,4865.69,UPI,Pune
ORD0003069,USR00404,2025-11-17,Books,5649.34,Card,Chennai
ORD0003070,USR00404,2025-12-08,Electronics,1629.48,Card,Chennai
ORD0003071,USR00404,2025-12-16,Home,3728.29,COD,Chennai
ORD0003072,USR00404,2026-03-21,Books,8079.56,UPI,Chennai
ORD0003073,USR00404,2025-11-21,Books,7311.02,UPI,Chennai
ORD0003074,USR00404,2026-02-18,Home,4335.45,Card,Chennai
ORD0003075,USR00404,2026-03-19,Electronics,441.59,COD,Chennai
ORD0003076,USR00404,2025-11-06,Fashion,1828.38,Card,Chennai
ORD0003077,USR00404,2025-12-25,Fashion,2132.19,COD,Chennai
ORD0003078,USR00404,2026-01-29,Fashion,2707.3,Card,Chennai
ORD0003079,USR00404,2026-02-23,Electronics,1801.38,COD,Chennai
ORD0003080,USR00404,2026-03-02,Books,4241.91,UPI,Chennai
ORD0003081,USR00404,2026-02-22,Home,7370.61,Card,Chennai
ORD0003082,USR00404,2025-10-20,Books,4286.48,UPI,Chennai
ORD0003083,USR00405,2025-12-15,Electronics,3717.97,UPI,Delhi
ORD0003084,USR00405,2026-01-17,Electronics,2250.52,COD,Delhi
ORD0003085,USR00406,2026-01-06,Books,3762.45,Card,Hyderabad
ORD0003086,USR00406,2026-02-24,Home,8058.46,COD,Hyderabad
ORD0003087,USR00406,2026-01-23,Fashion,5569.78,UPI,Hyderabad
ORD0003088,USR00407,2025-11-07,Fashion,934.28,UPI,Chennai
ORD0003089,USR00407,2026-03-09,Home,8037.3,Card,Chennai
ORD0003090,USR00407,2026-01-06,Electronics,7961.2,Card,Chennai
ORD0003091,USR00407,2026-01-09,Books,7205.83,Card,Chennai
ORD0003092,USR00407,2025-11-10,Fashion,2280.41,COD,Chennai
ORD0003093,USR00407,2025-12-12,Home,511.8,UPI,Chennai
ORD0003094,USR00407,2025-10-14,Electronics,4201.65,UPI,Chennai
ORD0003095,USR00407,2026-02-04,Books,4171.4,Card,Chennai
ORD0003096,USR00407,2025-11-25,Home,9181.75,UPI,Chennai
ORD0003097,USR00407,2026-01-29,Fashion,102.38,Card,Chennai
ORD0003098,USR00407,2025-11-03,Books,5840.24,Card,Chennai
ORD0003099,USR00407,2026-01-30,Books,281.55,COD,Chennai
ORD0003100,USR00407,2025-10-12,Fashion,7566.89,COD,Chennai
ORD0003101,USR00408,2026-01-08,Books,1312.94,Card,Hyderabad
ORD0003102,USR00408,2026-03-10,Books,3734.62,UPI,Hyderabad
ORD0003103,USR00408,2026-03-12,Fashion,4395.96,UPI,Hyderabad
ORD0003104,USR00408,2025-10-18,Fashion,5477.88,Card,Hyderabad
ORD0003105,USR00408,2025-12-04,Home,6088.91,UPI,Hyderabad
ORD0003106,USR00408,2025-12-26,Fashion,1009.32,Card,Hyderabad
ORD0003107,USR00408,2025-10-22,Fashion,6506.96,Card,Hyderabad
ORD0003108,USR00408,2026-03-26,Home,8368.77,UPI,Hyderabad
ORD0003109,USR00408,2025-10-19,Books,3182.26,Card,Hyderabad
ORD0003110,USR00408,2025-10-17,Electronics,1120.11,Card,Hyderabad
ORD0003111,USR00408,2025-11-19,Fashion,8991.63,COD,Hyderabad
ORD0003112,USR00408,2026-02-25,Books,6236.99,COD,Hyderabad
ORD0003113,USR00408,2026-01-06,Electronics,8757.6,UPI,Hyderabad
ORD0003114,USR00408,2026-02-10,Fashion,6803.3,COD,Hyderabad
ORD0003115,USR00409,2025-12-24,Fashion,889.41,Card,Pune
ORD0003116,USR00409,2026-03-03,Fashion,6647.25,COD,Pune
ORD0003117,USR00409,2025-10-30,Books,2609.66,UPI,Pune
ORD0003118,USR00409,2026-02-02,Home,1434.5,UPI,Pune
ORD0003119,USR00409,2026-02-21,Fashion,5163.22,COD,Pune
ORD0003120,USR00409,2025-11-17,Electronics,5734.59,Card,Pune
ORD0003121,USR00409,2025-12-23,Home,6759.86,UPI,Pune
ORD0003122,USR00409,2026-02-08,Home,3600.55,Card,Pune
ORD0003123,USR00409,2025-12-11,Electronics,1745.39,COD,Pune
ORD0003124,USR00409,2026-01-11,Books,7443.88,COD,Pune
ORD0003125,USR00409,2025-10-27,Books,6702.36,Card,Pune
ORD0003126,USR00409,2026-02-03,Books,9778.98,Card,Pune
ORD0003127,USR00410,2025-10-01,Home,7722.34,COD,Hyderabad
ORD0003128,USR00410,2026-01-12,Books,5544.79,COD,Hyderabad
ORD0003129,USR00411,2026-02-27,Home,5698.02,UPI,Mumbai
ORD0003130,USR00411,2025-12-03,Fashion,1185.32,Card,Mumbai
ORD0003131,USR00411,2026-01-25,Books,3106.96,Card,Mumbai
ORD0003132,USR00411,2025-12-03,Fashion,759.62,COD,Mumbai
ORD0003133,USR00411,2025-10-07,Fashion,8332.82,COD,Mumbai
